Geneid	RNA STAR on 1MKCl3: mapped.bam
gene-DEHA2G18678g	6418
gene-DEHA2G18700g	6626
gene-DEHA2G18722g	2078
gene-DEHA2G18744r	1
gene-DEHA2G18766g	14095
gene-DEHA2G18788g	2358
gene-DEHA2G18810g	15289
gene-DEHA2G18832g	5059
gene-DEHA2G18854g	5325
gene-DEHA2G18876g	1897
gene-DEHA2G18898g	5289
gene-DEHA2G18920g	6490
gene-DEHA2G18942g	8806
gene-DEHA2G18964g	39649
gene-DEHA2G18986g	11691
gene-DEHA2G19008g	19445
gene-DEHA2G19030g	563
gene-DEHA2G19052g	1267
gene-DEHA2G19074g	3124
gene-DEHA2G19096g	16444
gene-DEHA2G19118r	1
gene-DEHA2G19140g	17719
gene-DEHA2G19162r	2
gene-DEHA2G19184g	6042
gene-DEHA2G19206g	3339
gene-DEHA2G19228g	4828
gene-DEHA2G19250g	4494
gene-DEHA2G19272g	1146
gene-DEHA2G19294g	1902
gene-DEHA2G19316g	2928
gene-DEHA2G19338g	1433
gene-DEHA2G19360g	2097
gene-DEHA2G19382g	2332
gene-DEHA2G19404g	8
gene-DEHA2G19426g	4064
gene-DEHA2G19448g	427
gene-DEHA2G19470g	2126
gene-DEHA2G19492g	2846
gene-DEHA2G19514g	1332
gene-DEHA2G19536g	1033
gene-DEHA2G19558g	272
gene-DEHA2G19580g	395
gene-DEHA2G19602g	2811
gene-DEHA2G19624g	243
gene-DEHA2G19646g	220
gene-DEHA2G19668g	8342
gene-DEHA2G19690g	4074
gene-DEHA2G19712g	8243
gene-DEHA2G19734g	729
gene-DEHA2G19756g	2617
gene-DEHA2G19778g	1778
gene-DEHA2G19800g	1206
gene-DEHA2G19822g	1515
gene-DEHA2G19844g	11869
gene-DEHA2G19866g	5285
gene-DEHA2G19888g	5186
gene-DEHA2G19910g	22076
gene-DEHA2G19932g	1820
gene-DEHA2G19954g	292
gene-DEHA2G19976g	1241
gene-DEHA2G19998g	3717
gene-DEHA2G20020g	1399
gene-DEHA2G20042g	1329
gene-DEHA2G20064g	2176
gene-DEHA2G20086g	454
gene-DEHA2G20108g	7388
gene-DEHA2G20130g	1853
gene-DEHA2G20152g	2483
gene-DEHA2G20174r	4
gene-DEHA2G20196g	4775
gene-DEHA2G20218g	4443
gene-DEHA2G20240g	1399
gene-DEHA2G20262g	7319
gene-DEHA2G20284g	4147
gene-DEHA2G20306g	2914
gene-DEHA2G20328g	16143
gene-DEHA2G20350g	5040
gene-DEHA2G20372g	4273
gene-DEHA2G20394g	3130
gene-DEHA2G20416g	2026
gene-DEHA2G20438g	5869
gene-DEHA2G20460g	1138
gene-DEHA2G20482g	3258
gene-DEHA2G20504g	1635
gene-DEHA2G20526g	1318
gene-DEHA2G20548g	1222
gene-DEHA2G20592r	0
gene-DEHA2G20614r	3
gene-DEHA2G20570g	1586
gene-DEHA2G20636g	9340
gene-DEHA2G20658g	0
gene-DEHA2G20680g	2915
gene-DEHA2G20702g	2932
gene-DEHA2G20724g	1349
gene-DEHA2G20746g	100
gene-DEHA2G20768g	15459
gene-DEHA2G20790g	6642
gene-DEHA2G20812g	1179
gene-DEHA2G20834g	816
gene-DEHA2G20856g	833
gene-DEHA2G20878g	2110
gene-DEHA2G20900g	1291
gene-DEHA2G20922g	4732
gene-DEHA2G20944g	1119
gene-DEHA2G20966g	6214
gene-DEHA2G20988g	2689
gene-DEHA2G21010g	8134
gene-DEHA2G21032g	67889
gene-DEHA2G21054g	768
gene-DEHA2G21076g	3111
gene-DEHA2G21098g	4855
gene-DEHA2G21120g	1782
gene-DEHA2G21142g	3635
gene-DEHA2G21164g	3850
gene-DEHA2G21186g	11523
gene-DEHA2G21208g	2036
gene-DEHA2G21230g	1969
gene-DEHA2G21252g	1238
gene-DEHA2G21274r	1
gene-DEHA2G21296g	4962
gene-DEHA2G21318g	4655
gene-DEHA2G21340g	4853
gene-DEHA2G21362g	16786
gene-DEHA2G21384g	4463
gene-DEHA2G21406g	4191
gene-DEHA2G21428g	1099
gene-DEHA2G21450g	3405
gene-DEHA2G21472g	63
gene-DEHA2G21494g	5424
gene-DEHA2G21516g	5393
gene-DEHA2G21538g	4105
gene-DEHA2G21560g	6821
gene-DEHA2G21582g	1657
gene-DEHA2G21604g	961
gene-DEHA2G21626g	9042
gene-DEHA2G21648g	4803
gene-DEHA2G21670g	1683
gene-DEHA2G21692g	325
gene-DEHA2G21714g	2804
gene-DEHA2G21736g	1003
gene-DEHA2G21758g	753
gene-DEHA2G21780g	738
gene-DEHA2G21802g	2430
gene-DEHA2G21824g	4896
gene-DEHA2G21846g	4735
gene-DEHA2G21868g	3185
gene-DEHA2G21890g	606
gene-DEHA2G21912g	99
gene-DEHA2G21934g	1066
gene-DEHA2G21956g	5153
gene-DEHA2G21978g	2391
gene-DEHA2G22000g	3909
gene-DEHA2G22022g	2705
gene-DEHA2G22044g	2383
gene-DEHA2G22066g	3494
gene-DEHA2G22088g	2534
gene-DEHA2G22110g	919
gene-DEHA2G22132g	5698
gene-DEHA2G22154g	6578
gene-DEHA2G22176g	6372
gene-DEHA2G22198g	4686
gene-DEHA2G22220r	0
gene-DEHA2G22242g	5984
gene-DEHA2G22264r	1
gene-DEHA2G22286g	13202
gene-DEHA2G22308g	4662
gene-DEHA2G22330g	117
gene-DEHA2G22352g	4186
gene-DEHA2G22374g	2203
gene-DEHA2G22396g	5623
gene-DEHA2G22418g	3114
gene-DEHA2G22440g	2083
gene-DEHA2G22462g	6
gene-DEHA2G22484g	4
gene-DEHA2G22506g	110
gene-DEHA2G22528g	1293
gene-DEHA2G22550g	9568
gene-DEHA2G22572g	3851
gene-DEHA2G22594g	3324
gene-DEHA2G22616g	594
gene-DEHA2G22638g	3024
gene-DEHA2G22660g	1114
gene-DEHA2G22682g	6822
gene-DEHA2G22704g	1010
gene-DEHA2G22726g	1726
gene-DEHA2G22748g	24
gene-DEHA2G22770g	15107
gene-DEHA2G22792g	8120
gene-DEHA2G22814g	1555
gene-DEHA2G22836g	1063
gene-DEHA2G22858g	2382
gene-DEHA2G22880g	1149
gene-DEHA2G22902g	2621
gene-DEHA2G22924g	1022
gene-DEHA2G22946g	672
gene-DEHA2G22968r	6
gene-DEHA2G22990g	16670
gene-DEHA2G23012r	6
gene-DEHA2G23034g	2670
gene-DEHA2G23056g	3394
gene-DEHA2G23078g	4096
gene-DEHA2G23100g	4979
gene-DEHA2G23122g	3570
gene-DEHA2G23144g	5374
gene-DEHA2G23166g	3944
gene-DEHA2G23188g	3103
gene-DEHA2G23210g	2889
gene-DEHA2G23232g	4262
gene-DEHA2G23254g	1646
gene-DEHA2G23276g	2805
gene-DEHA2G23298g	32
gene-DEHA2G23320r	0
gene-DEHA2G23342g	6
gene-DEHA2G23364g	20
gene-DEHA2G23386g	2863
gene-DEHA2G23408r	2
gene-DEHA2G23430g	3753
gene-DEHA2G23452g	8647
gene-DEHA2G23474g	4644
gene-DEHA2G23496g	13867
gene-DEHA2G23518g	1465
gene-DEHA2G23540g	2368
gene-DEHA2G23562g	15154
gene-DEHA2G23584g	19521
gene-DEHA2G23606g	4162
gene-DEHA2G23628g	6772
gene-DEHA2G23650g	6694
gene-DEHA2G23672g	1564
gene-DEHA2G23694g	2928
gene-DEHA2G23716g	7079
gene-DEHA2G23738g	5146
gene-DEHA2G23760g	309
gene-DEHA2G23782g	3092
gene-DEHA2G23804g	3117
gene-DEHA2G23826g	1914
gene-DEHA2G23848g	2996
gene-DEHA2G23870g	5244
gene-DEHA2G23892r	0
gene-DEHA2G23914g	43262
gene-DEHA2G23936g	4566
gene-DEHA2G23958g	6519
gene-DEHA2G23980g	1055
gene-DEHA2G24002g	1808
gene-DEHA2G24024g	170
gene-DEHA2G24046g	2877
gene-DEHA2G24068g	7506
gene-DEHA2G24090g	2659
gene-DEHA2G24112g	366
gene-DEHA2G24134g	10530
gene-DEHA2G24156g	9591
gene-DEHA2G24178g	4607
gene-DEHA2G24200g	5665
gene-DEHA2G24222r	2
gene-DEHA2G24244g	5640
gene-DEHA2G24266g	6427
gene-DEHA2G24288g	2302
gene-DEHA2G24310g	7499
gene-DEHA2G24332g	145
gene-DEHA2G24354g	7927
gene-DEHA2G24376g	12394
gene-DEHA2G24387g	10989
gene-DEHA2G24398g	3402
gene-DEHA2G24420g	7698
gene-DEHA2G24442g	1831
gene-DEHA2G24464g	8038
gene-DEHA2G24486g	5181
gene-DEHA2G24508g	162
gene-DEHA2G24530g	8004
gene-DEHA2G24552g	1814
gene-DEHA2G24574g	4592
gene-DEHA2G24596g	3363
gene-DEHA2G24618g	1252
gene-DEHA2G24640g	4278
gene-DEHA2G24662g	3723
gene-DEHA2G24684g	4251
gene-DEHA2G24706g	5879
gene-DEHA2G24728g	2612
gene-DEHA2G24750g	3758
gene-DEHA2G24772g	533
gene-DEHA2G24794g	247
gene-DEHA2G24816g	73904
gene-DEHA2G24838g	1599
gene-DEHA2G24860g	2100
gene-DEHA2G24882g	867
gene-DEHA2G24904g	3805
gene-DEHA2G24926g	655
gene-DEHA2G24948g	1234
gene-DEHA2G24970g	722
gene-DEHA2G24992g	21
gene-DEHA2G25014g	7709
gene-DEHA2G25036g	582
gene-DEHA2G25058g	7
gene-DEHA2G25080g	2
gene-DEHA2G25102g	19
gene-DEHA2G25124g	29
gene-LSU	2496
rna-NC_010166.1:2480..2551	0
rna-NC_010166.1:3329..3399	0
rna-NC_010166.1:12797..12867	0
rna-NC_010166.1:13006..13077	0
rna-NC_010166.1:13228..13308	0
rna-NC_010166.1:13310..13381	0
rna-NC_010166.1:13444..13515	0
rna-NC_010166.1:14490..14560	0
rna-NC_010166.1:14558..14630	0
rna-NC_010166.1:14642..14714	0
rna-NC_010166.1:14714..14794	0
rna-NC_010166.1:14799..14870	0
rna-NC_010166.1:18498..18570	0
rna-NC_010166.1:18652..18722	0
rna-NC_010166.1:18772..18843	0
rna-NC_010166.1:18847..18917	0
rna-NC_010166.1:18922..18994	0
rna-NC_010166.1:18995..19066	0
rna-NC_010166.1:19069..19139	0
rna-NC_010166.1:19140..19223	0
rna-NC_010166.1:19228..19308	0
rna-NC_010166.1:25973..26055	0
rna-NC_010166.1:26058..26137	0
rna-NC_010166.1:27648..27719	0
rna-NC_010166.1:27763..27833	0
gene-SSU	590
