Geneid	RNA STAR on Control4: mapped.bam
gene-DEHA2G18854g	4387
gene-DEHA2G18876g	2477
gene-DEHA2G18898g	4712
gene-DEHA2G18920g	6137
gene-DEHA2G18942g	7249
gene-DEHA2G18964g	20062
gene-DEHA2G18986g	7777
gene-DEHA2G19008g	17667
gene-DEHA2G19030g	404
gene-DEHA2G19052g	1448
gene-DEHA2G19074g	3357
gene-DEHA2G19096g	19309
gene-DEHA2G19118r	0
gene-DEHA2G19140g	28643
gene-DEHA2G19162r	2
gene-DEHA2G19184g	6088
gene-DEHA2G19206g	3186
gene-DEHA2G19228g	5010
gene-DEHA2G19250g	4675
gene-DEHA2G19272g	1275
gene-DEHA2G19294g	2120
gene-DEHA2G19316g	3073
gene-DEHA2G19338g	1694
gene-DEHA2G19360g	1125
gene-DEHA2G19382g	2504
gene-DEHA2G19404g	12
gene-DEHA2G19426g	4051
gene-DEHA2G19448g	647
gene-DEHA2G19470g	2130
gene-DEHA2G19492g	3480
gene-DEHA2G19514g	1451
gene-DEHA2G19536g	1020
gene-DEHA2G19558g	366
gene-DEHA2G19580g	571
gene-DEHA2G19602g	3859
gene-DEHA2G19624g	223
gene-DEHA2G19646g	346
gene-DEHA2G19668g	8653
gene-DEHA2G19690g	4583
gene-DEHA2G19712g	8777
gene-DEHA2G19734g	783
gene-DEHA2G19756g	2324
gene-DEHA2G19778g	1686
gene-DEHA2G19800g	1442
gene-DEHA2G19822g	1860
gene-DEHA2G19844g	14045
gene-DEHA2G19866g	5814
gene-DEHA2G19888g	5211
gene-DEHA2G19910g	30693
gene-DEHA2G19932g	2027
gene-DEHA2G19954g	416
gene-DEHA2G19976g	1623
gene-DEHA2G19998g	3597
gene-DEHA2G20020g	1866
gene-DEHA2G20042g	1310
gene-DEHA2G20064g	2218
gene-DEHA2G20086g	477
gene-DEHA2G20108g	6881
gene-DEHA2G20130g	2597
gene-DEHA2G20152g	2477
gene-DEHA2G20174r	2
gene-DEHA2G20196g	5134
gene-DEHA2G20218g	4953
gene-DEHA2G20240g	847
gene-DEHA2G20262g	10228
gene-DEHA2G20284g	4741
gene-DEHA2G20306g	2693
gene-DEHA2G20328g	20459
gene-DEHA2G20350g	5235
gene-DEHA2G20372g	4994
gene-DEHA2G20394g	3685
gene-DEHA2G20416g	2054
gene-DEHA2G20438g	5737
gene-DEHA2G20460g	930
gene-DEHA2G20482g	3897
gene-DEHA2G20504g	1716
gene-DEHA2G20526g	1652
gene-DEHA2G20548g	1177
gene-DEHA2G20592r	0
gene-DEHA2G20614r	0
gene-DEHA2G20570g	1959
gene-DEHA2G20636g	7469
gene-DEHA2G20658g	9
gene-DEHA2G20680g	3784
gene-DEHA2G20702g	3078
gene-DEHA2G20724g	1310
gene-DEHA2G20746g	97
gene-DEHA2G20768g	11147
gene-DEHA2G20790g	5812
gene-DEHA2G20812g	1179
gene-DEHA2G20834g	832
gene-DEHA2G20856g	795
gene-DEHA2G20878g	2307
gene-DEHA2G20900g	1358
gene-DEHA2G20922g	4940
gene-DEHA2G20944g	1219
gene-DEHA2G20966g	5928
gene-DEHA2G20988g	2639
gene-DEHA2G21010g	5945
gene-DEHA2G21032g	60876
gene-DEHA2G21054g	745
gene-DEHA2G21076g	3780
gene-DEHA2G21098g	4753
gene-DEHA2G21120g	1902
gene-DEHA2G21142g	2587
gene-DEHA2G21164g	3699
gene-DEHA2G21186g	12420
gene-DEHA2G21208g	1613
gene-DEHA2G21230g	1978
gene-DEHA2G21252g	1420
gene-DEHA2G21274r	6
gene-DEHA2G21296g	4785
gene-DEHA2G21318g	4264
gene-DEHA2G21340g	5804
gene-DEHA2G21362g	8322
gene-DEHA2G21384g	3316
gene-DEHA2G21406g	3935
gene-DEHA2G21428g	1181
gene-DEHA2G21450g	3110
gene-DEHA2G21472g	88
gene-DEHA2G21494g	5026
gene-DEHA2G21516g	4518
gene-DEHA2G21538g	4157
gene-DEHA2G21560g	6460
gene-DEHA2G21582g	1679
gene-DEHA2G21604g	884
gene-DEHA2G21626g	7594
gene-DEHA2G21648g	6005
gene-DEHA2G21670g	2468
gene-DEHA2G21692g	548
gene-DEHA2G21714g	3730
gene-DEHA2G21736g	958
gene-DEHA2G21758g	803
gene-DEHA2G21780g	757
gene-DEHA2G21802g	2580
gene-DEHA2G21824g	4804
gene-DEHA2G21846g	4784
gene-DEHA2G21868g	4818
gene-DEHA2G21890g	1107
gene-DEHA2G21912g	517
gene-DEHA2G21934g	1313
gene-DEHA2G21956g	5088
gene-DEHA2G21978g	2556
gene-DEHA2G22000g	4018
gene-DEHA2G22022g	2969
gene-DEHA2G22044g	2575
gene-DEHA2G22066g	3942
gene-DEHA2G22088g	2657
gene-DEHA2G22110g	1080
gene-DEHA2G22132g	6081
gene-DEHA2G22154g	7164
gene-DEHA2G22176g	6308
gene-DEHA2G22198g	3984
gene-DEHA2G22220r	1
gene-DEHA2G22242g	7283
gene-DEHA2G22264r	0
gene-DEHA2G22286g	11504
gene-DEHA2G22308g	4845
gene-DEHA2G22330g	133
gene-DEHA2G22352g	3808
gene-DEHA2G22374g	2212
gene-DEHA2G22396g	5345
gene-DEHA2G22418g	3329
gene-DEHA2G22440g	2190
gene-DEHA2G22462g	14
gene-DEHA2G22484g	7
gene-DEHA2G22506g	108
gene-DEHA2G22528g	1137
gene-DEHA2G22550g	9134
gene-DEHA2G22572g	4713
gene-DEHA2G22594g	3395
gene-DEHA2G22616g	510
gene-DEHA2G22638g	2745
gene-DEHA2G22660g	910
gene-DEHA2G22682g	5971
gene-DEHA2G22704g	1646
gene-DEHA2G22726g	4086
gene-DEHA2G22748g	45
gene-DEHA2G22770g	14068
gene-DEHA2G22792g	10767
gene-DEHA2G22814g	1519
gene-DEHA2G22836g	1096
gene-DEHA2G22858g	2868
gene-DEHA2G22880g	1199
gene-DEHA2G22902g	2463
gene-DEHA2G22924g	1101
gene-DEHA2G22946g	676
gene-DEHA2G22968r	11
gene-DEHA2G22990g	17668
gene-DEHA2G23012r	2
gene-DEHA2G23034g	3524
gene-DEHA2G23056g	4884
gene-DEHA2G23078g	4377
gene-DEHA2G23100g	4788
gene-DEHA2G23122g	3558
gene-DEHA2G23144g	5145
gene-DEHA2G23166g	3991
gene-DEHA2G23188g	2495
gene-DEHA2G23210g	3014
gene-DEHA2G23232g	5052
gene-DEHA2G23254g	1744
gene-DEHA2G23276g	4090
gene-DEHA2G23298g	183
gene-DEHA2G23320r	0
gene-DEHA2G23342g	8
gene-DEHA2G23364g	21
gene-DEHA2G23386g	5815
gene-DEHA2G23408r	0
gene-DEHA2G23430g	4420
gene-DEHA2G23452g	9849
gene-DEHA2G23474g	3829
gene-DEHA2G23496g	17567
gene-DEHA2G23518g	2014
gene-DEHA2G23540g	2062
gene-DEHA2G23562g	16768
gene-DEHA2G23584g	14324
gene-DEHA2G23606g	3758
gene-DEHA2G23628g	6997
gene-DEHA2G23650g	7051
gene-DEHA2G23672g	1760
gene-DEHA2G23694g	3273
gene-DEHA2G23716g	7156
gene-DEHA2G23738g	4861
gene-DEHA2G23760g	474
gene-DEHA2G23782g	3136
gene-DEHA2G23804g	3421
gene-DEHA2G23826g	2805
gene-DEHA2G23848g	3031
gene-DEHA2G23870g	4125
gene-DEHA2G23892r	1
gene-DEHA2G23914g	37404
gene-DEHA2G23936g	4373
gene-DEHA2G23958g	6787
gene-DEHA2G23980g	1366
gene-DEHA2G24002g	1787
gene-DEHA2G24024g	307
gene-DEHA2G24046g	3320
gene-DEHA2G24068g	8283
gene-DEHA2G24090g	3209
gene-DEHA2G24112g	440
gene-DEHA2G24134g	7129
gene-DEHA2G24156g	13952
gene-DEHA2G24178g	4814
gene-DEHA2G24200g	11175
gene-DEHA2G24222r	2
gene-DEHA2G24244g	5756
gene-DEHA2G24266g	5559
gene-DEHA2G24288g	1788
gene-DEHA2G24310g	7850
gene-DEHA2G24332g	226
gene-DEHA2G24354g	8845
gene-DEHA2G24376g	10377
gene-DEHA2G24387g	8678
gene-DEHA2G24398g	3415
gene-DEHA2G24420g	9076
gene-DEHA2G24442g	1764
gene-DEHA2G24464g	6913
gene-DEHA2G24486g	6082
gene-DEHA2G24508g	155
gene-DEHA2G24530g	6604
gene-DEHA2G24552g	1728
gene-DEHA2G24574g	5323
gene-DEHA2G24596g	3102
gene-DEHA2G24618g	1039
gene-DEHA2G24640g	4748
gene-DEHA2G24662g	4111
gene-DEHA2G24684g	4487
gene-DEHA2G24706g	7865
gene-DEHA2G24728g	3994
gene-DEHA2G24750g	11237
gene-DEHA2G24772g	3382
gene-DEHA2G24794g	602
gene-DEHA2G24816g	183058
gene-DEHA2G24838g	4362
gene-DEHA2G24860g	2366
gene-DEHA2G24882g	498
gene-DEHA2G24904g	4641
gene-DEHA2G24926g	859
gene-DEHA2G24948g	1470
gene-DEHA2G24970g	561
gene-DEHA2G24992g	19
gene-DEHA2G25014g	5573
gene-DEHA2G25036g	572
gene-DEHA2G25058g	9
gene-DEHA2G25080g	0
gene-DEHA2G25102g	8
gene-DEHA2G25124g	9
gene-LSU	444
rna-NC_010166.1:2480..2551	0
rna-NC_010166.1:3329..3399	1
rna-NC_010166.1:12797..12867	0
rna-NC_010166.1:13006..13077	3
rna-NC_010166.1:13228..13308	1
rna-NC_010166.1:13310..13381	0
rna-NC_010166.1:13444..13515	0
rna-NC_010166.1:14490..14560	0
rna-NC_010166.1:14558..14630	0
rna-NC_010166.1:14642..14714	0
rna-NC_010166.1:14714..14794	0
rna-NC_010166.1:14799..14870	0
rna-NC_010166.1:18498..18570	0
rna-NC_010166.1:18652..18722	0
rna-NC_010166.1:18772..18843	0
rna-NC_010166.1:18847..18917	0
rna-NC_010166.1:18922..18994	0
rna-NC_010166.1:18995..19066	0
rna-NC_010166.1:19069..19139	0
rna-NC_010166.1:19140..19223	0
rna-NC_010166.1:19228..19308	0
rna-NC_010166.1:25973..26055	0
rna-NC_010166.1:26058..26137	0
rna-NC_010166.1:27648..27719	0
rna-NC_010166.1:27763..27833	1
gene-SSU	250
