Geneid	RNA STAR on Control1: mapped.bam
gene-DEHA2G18964g	26395
gene-DEHA2G18986g	7383
gene-DEHA2G19008g	15254
gene-DEHA2G19030g	405
gene-DEHA2G19052g	1286
gene-DEHA2G19074g	2750
gene-DEHA2G19096g	15248
gene-DEHA2G19118r	0
gene-DEHA2G19140g	20539
gene-DEHA2G19162r	0
gene-DEHA2G19184g	4709
gene-DEHA2G19206g	3006
gene-DEHA2G19228g	4169
gene-DEHA2G19250g	4423
gene-DEHA2G19272g	1165
gene-DEHA2G19294g	1709
gene-DEHA2G19316g	2970
gene-DEHA2G19338g	1375
gene-DEHA2G19360g	347
gene-DEHA2G19382g	3361
gene-DEHA2G19404g	25
gene-DEHA2G19426g	4235
gene-DEHA2G19448g	519
gene-DEHA2G19470g	1585
gene-DEHA2G19492g	2721
gene-DEHA2G19514g	1282
gene-DEHA2G19536g	868
gene-DEHA2G19558g	434
gene-DEHA2G19580g	362
gene-DEHA2G19602g	1888
gene-DEHA2G19624g	209
gene-DEHA2G19646g	330
gene-DEHA2G19668g	9130
gene-DEHA2G19690g	4924
gene-DEHA2G19712g	7604
gene-DEHA2G19734g	413
gene-DEHA2G19756g	1839
gene-DEHA2G19778g	1683
gene-DEHA2G19800g	1219
gene-DEHA2G19822g	1712
gene-DEHA2G19844g	10763
gene-DEHA2G19866g	5417
gene-DEHA2G19888g	4803
gene-DEHA2G19910g	21237
gene-DEHA2G19932g	1895
gene-DEHA2G19954g	313
gene-DEHA2G19976g	1007
gene-DEHA2G19998g	3510
gene-DEHA2G20020g	1260
gene-DEHA2G20042g	1120
gene-DEHA2G20064g	1632
gene-DEHA2G20086g	304
gene-DEHA2G20108g	6236
gene-DEHA2G20130g	1704
gene-DEHA2G20152g	2518
gene-DEHA2G20174r	0
gene-DEHA2G20196g	4363
gene-DEHA2G20218g	4237
gene-DEHA2G20240g	756
gene-DEHA2G20262g	8384
gene-DEHA2G20284g	4010
gene-DEHA2G20306g	2418
gene-DEHA2G20328g	16601
gene-DEHA2G20350g	5772
gene-DEHA2G20372g	4683
gene-DEHA2G20394g	3179
gene-DEHA2G20416g	2950
gene-DEHA2G20438g	7045
gene-DEHA2G20460g	1132
gene-DEHA2G20482g	3260
gene-DEHA2G20504g	1499
gene-DEHA2G20526g	1357
gene-DEHA2G20548g	1076
gene-DEHA2G20592r	0
gene-DEHA2G20614r	0
gene-DEHA2G20570g	2236
gene-DEHA2G20636g	5789
gene-DEHA2G20658g	6
gene-DEHA2G20680g	2626
gene-DEHA2G20702g	2333
gene-DEHA2G20724g	1221
gene-DEHA2G20746g	128
gene-DEHA2G20768g	9542
gene-DEHA2G20790g	5961
gene-DEHA2G20812g	1243
gene-DEHA2G20834g	671
gene-DEHA2G20856g	784
gene-DEHA2G20878g	1870
gene-DEHA2G20900g	1610
gene-DEHA2G20922g	4890
gene-DEHA2G20944g	1508
gene-DEHA2G20966g	5789
gene-DEHA2G20988g	2071
gene-DEHA2G21010g	3067
gene-DEHA2G21032g	4276
gene-DEHA2G21054g	951
gene-DEHA2G21076g	3623
gene-DEHA2G21098g	4127
gene-DEHA2G21120g	1665
gene-DEHA2G21142g	2941
gene-DEHA2G21164g	3013
gene-DEHA2G21186g	10147
gene-DEHA2G21208g	1313
gene-DEHA2G21230g	1721
gene-DEHA2G21252g	1196
gene-DEHA2G21274r	7
gene-DEHA2G21296g	5116
gene-DEHA2G21318g	3838
gene-DEHA2G21340g	6457
gene-DEHA2G21362g	7203
gene-DEHA2G21384g	3434
gene-DEHA2G21406g	3458
gene-DEHA2G21428g	1021
gene-DEHA2G21450g	2983
gene-DEHA2G21472g	89
gene-DEHA2G21494g	5073
gene-DEHA2G21516g	4520
gene-DEHA2G21538g	3646
gene-DEHA2G21560g	4472
gene-DEHA2G21582g	1383
gene-DEHA2G21604g	604
gene-DEHA2G21626g	7456
gene-DEHA2G21648g	5893
gene-DEHA2G21670g	2813
gene-DEHA2G21692g	529
gene-DEHA2G21714g	3704
gene-DEHA2G21736g	974
gene-DEHA2G21758g	610
gene-DEHA2G21780g	732
gene-DEHA2G21802g	2079
gene-DEHA2G21824g	4620
gene-DEHA2G21846g	4033
gene-DEHA2G21868g	3545
gene-DEHA2G21890g	1285
gene-DEHA2G21912g	501
gene-DEHA2G21934g	1480
gene-DEHA2G21956g	5127
gene-DEHA2G21978g	1969
gene-DEHA2G22000g	3467
gene-DEHA2G22022g	2661
gene-DEHA2G22044g	2485
gene-DEHA2G22066g	3725
gene-DEHA2G22088g	2539
gene-DEHA2G22110g	744
gene-DEHA2G22132g	6159
gene-DEHA2G22154g	6461
gene-DEHA2G22176g	6395
gene-DEHA2G22198g	5283
gene-DEHA2G22220r	0
gene-DEHA2G22242g	5470
gene-DEHA2G22264r	1
gene-DEHA2G22286g	10304
gene-DEHA2G22308g	4863
gene-DEHA2G22330g	154
gene-DEHA2G22352g	3106
gene-DEHA2G22374g	1922
gene-DEHA2G22396g	4114
gene-DEHA2G22418g	2447
gene-DEHA2G22440g	1661
gene-DEHA2G22462g	18
gene-DEHA2G22484g	4
gene-DEHA2G22506g	96
gene-DEHA2G22528g	1167
gene-DEHA2G22550g	9476
gene-DEHA2G22572g	3932
gene-DEHA2G22594g	2611
gene-DEHA2G22616g	579
gene-DEHA2G22638g	3417
gene-DEHA2G22660g	728
gene-DEHA2G22682g	5297
gene-DEHA2G22704g	1048
gene-DEHA2G22726g	1514
gene-DEHA2G22748g	50
gene-DEHA2G22770g	11721
gene-DEHA2G22792g	9192
gene-DEHA2G22814g	2886
gene-DEHA2G22836g	1712
gene-DEHA2G22858g	2217
gene-DEHA2G22880g	954
gene-DEHA2G22902g	2268
gene-DEHA2G22924g	780
gene-DEHA2G22946g	487
gene-DEHA2G22968r	4
gene-DEHA2G22990g	14100
gene-DEHA2G23012r	1
gene-DEHA2G23034g	2571
gene-DEHA2G23056g	4108
gene-DEHA2G23078g	3986
gene-DEHA2G23100g	5422
gene-DEHA2G23122g	3153
gene-DEHA2G23144g	3953
gene-DEHA2G23166g	3645
gene-DEHA2G23188g	2223
gene-DEHA2G23210g	2647
gene-DEHA2G23232g	4147
gene-DEHA2G23254g	1437
gene-DEHA2G23276g	3387
gene-DEHA2G23298g	113
gene-DEHA2G23320r	1
gene-DEHA2G23342g	6
gene-DEHA2G23364g	39
gene-DEHA2G23386g	3187
gene-DEHA2G23408r	0
gene-DEHA2G23430g	3315
gene-DEHA2G23452g	7514
gene-DEHA2G23474g	3966
gene-DEHA2G23496g	17503
gene-DEHA2G23518g	2125
gene-DEHA2G23540g	1895
gene-DEHA2G23562g	14414
gene-DEHA2G23584g	8259
gene-DEHA2G23606g	6009
gene-DEHA2G23628g	5859
gene-DEHA2G23650g	5415
gene-DEHA2G23672g	1208
gene-DEHA2G23694g	2166
gene-DEHA2G23716g	7709
gene-DEHA2G23738g	4803
gene-DEHA2G23760g	384
gene-DEHA2G23782g	3177
gene-DEHA2G23804g	3125
gene-DEHA2G23826g	1454
gene-DEHA2G23848g	2265
gene-DEHA2G23870g	3730
gene-DEHA2G23892r	0
gene-DEHA2G23914g	32398
gene-DEHA2G23936g	4166
gene-DEHA2G23958g	5789
gene-DEHA2G23980g	1586
gene-DEHA2G24002g	1583
gene-DEHA2G24024g	235
gene-DEHA2G24046g	2429
gene-DEHA2G24068g	6337
gene-DEHA2G24090g	3004
gene-DEHA2G24112g	463
gene-DEHA2G24134g	6803
gene-DEHA2G24156g	10044
gene-DEHA2G24178g	3748
gene-DEHA2G24200g	10103
gene-DEHA2G24222r	2
gene-DEHA2G24244g	4794
gene-DEHA2G24266g	4643
gene-DEHA2G24288g	1514
gene-DEHA2G24310g	7425
gene-DEHA2G24332g	130
gene-DEHA2G24354g	9561
gene-DEHA2G24376g	6351
gene-DEHA2G24387g	7506
gene-DEHA2G24398g	3181
gene-DEHA2G24420g	7257
gene-DEHA2G24442g	1415
gene-DEHA2G24464g	5565
gene-DEHA2G24486g	5353
gene-DEHA2G24508g	149
gene-DEHA2G24530g	5134
gene-DEHA2G24552g	1900
gene-DEHA2G24574g	4354
gene-DEHA2G24596g	3523
gene-DEHA2G24618g	891
gene-DEHA2G24640g	3536
gene-DEHA2G24662g	3855
gene-DEHA2G24684g	4552
gene-DEHA2G24706g	6592
gene-DEHA2G24728g	5581
gene-DEHA2G24750g	7943
gene-DEHA2G24772g	2250
gene-DEHA2G24794g	628
gene-DEHA2G24816g	70439
gene-DEHA2G24838g	3443
gene-DEHA2G24860g	1757
gene-DEHA2G24882g	392
gene-DEHA2G24904g	4887
gene-DEHA2G24926g	997
gene-DEHA2G24948g	1633
gene-DEHA2G24970g	601
gene-DEHA2G24992g	12
gene-DEHA2G25014g	4578
gene-DEHA2G25036g	765
gene-DEHA2G25058g	0
gene-DEHA2G25080g	1
gene-DEHA2G25102g	6
gene-DEHA2G25124g	26
gene-LSU	510
rna-NC_010166.1:2480..2551	0
rna-NC_010166.1:3329..3399	2
rna-NC_010166.1:12797..12867	0
rna-NC_010166.1:13006..13077	0
rna-NC_010166.1:13228..13308	0
rna-NC_010166.1:13310..13381	0
rna-NC_010166.1:13444..13515	0
rna-NC_010166.1:14490..14560	0
rna-NC_010166.1:14558..14630	0
rna-NC_010166.1:14642..14714	0
rna-NC_010166.1:14714..14794	0
rna-NC_010166.1:14799..14870	0
rna-NC_010166.1:18498..18570	0
rna-NC_010166.1:18652..18722	0
rna-NC_010166.1:18772..18843	0
rna-NC_010166.1:18847..18917	0
rna-NC_010166.1:18922..18994	0
rna-NC_010166.1:18995..19066	0
rna-NC_010166.1:19069..19139	0
rna-NC_010166.1:19140..19223	0
rna-NC_010166.1:19228..19308	0
rna-NC_010166.1:25973..26055	0
rna-NC_010166.1:26058..26137	0
rna-NC_010166.1:27648..27719	0
rna-NC_010166.1:27763..27833	0
gene-SSU	263
