Geneid	RNA STAR on Control5: mapped.bam
gene-DEHA2G18876g	2304
gene-DEHA2G18898g	4497
gene-DEHA2G18920g	6001
gene-DEHA2G18942g	6773
gene-DEHA2G18964g	20700
gene-DEHA2G18986g	8012
gene-DEHA2G19008g	22011
gene-DEHA2G19030g	475
gene-DEHA2G19052g	1195
gene-DEHA2G19074g	1662
gene-DEHA2G19096g	19744
gene-DEHA2G19118r	5
gene-DEHA2G19140g	21144
gene-DEHA2G19162r	3
gene-DEHA2G19184g	9737
gene-DEHA2G19206g	2975
gene-DEHA2G19228g	5415
gene-DEHA2G19250g	3258
gene-DEHA2G19272g	1105
gene-DEHA2G19294g	1574
gene-DEHA2G19316g	2344
gene-DEHA2G19338g	1729
gene-DEHA2G19360g	1042
gene-DEHA2G19382g	2219
gene-DEHA2G19404g	9
gene-DEHA2G19426g	4247
gene-DEHA2G19448g	594
gene-DEHA2G19470g	2139
gene-DEHA2G19492g	3123
gene-DEHA2G19514g	1683
gene-DEHA2G19536g	1164
gene-DEHA2G19558g	369
gene-DEHA2G19580g	548
gene-DEHA2G19602g	5441
gene-DEHA2G19624g	334
gene-DEHA2G19646g	528
gene-DEHA2G19668g	9473
gene-DEHA2G19690g	6349
gene-DEHA2G19712g	7344
gene-DEHA2G19734g	740
gene-DEHA2G19756g	1566
gene-DEHA2G19778g	1233
gene-DEHA2G19800g	1417
gene-DEHA2G19822g	1413
gene-DEHA2G19844g	10284
gene-DEHA2G19866g	4468
gene-DEHA2G19888g	4962
gene-DEHA2G19910g	21577
gene-DEHA2G19932g	2319
gene-DEHA2G19954g	431
gene-DEHA2G19976g	1242
gene-DEHA2G19998g	3491
gene-DEHA2G20020g	1796
gene-DEHA2G20042g	954
gene-DEHA2G20064g	1964
gene-DEHA2G20086g	507
gene-DEHA2G20108g	6718
gene-DEHA2G20130g	2068
gene-DEHA2G20152g	2184
gene-DEHA2G20174r	3
gene-DEHA2G20196g	4702
gene-DEHA2G20218g	4124
gene-DEHA2G20240g	1479
gene-DEHA2G20262g	9661
gene-DEHA2G20284g	4748
gene-DEHA2G20306g	2457
gene-DEHA2G20328g	19778
gene-DEHA2G20350g	4255
gene-DEHA2G20372g	1913
gene-DEHA2G20394g	3452
gene-DEHA2G20416g	944
gene-DEHA2G20438g	4185
gene-DEHA2G20460g	914
gene-DEHA2G20482g	3402
gene-DEHA2G20504g	1669
gene-DEHA2G20526g	1925
gene-DEHA2G20548g	1108
gene-DEHA2G20592r	0
gene-DEHA2G20614r	1
gene-DEHA2G20570g	1535
gene-DEHA2G20636g	7340
gene-DEHA2G20658g	6
gene-DEHA2G20680g	4448
gene-DEHA2G20702g	2392
gene-DEHA2G20724g	1179
gene-DEHA2G20746g	126
gene-DEHA2G20768g	12391
gene-DEHA2G20790g	5711
gene-DEHA2G20812g	1131
gene-DEHA2G20834g	767
gene-DEHA2G20856g	760
gene-DEHA2G20878g	1915
gene-DEHA2G20900g	1463
gene-DEHA2G20922g	4329
gene-DEHA2G20944g	1515
gene-DEHA2G20966g	7288
gene-DEHA2G20988g	2527
gene-DEHA2G21010g	6274
gene-DEHA2G21032g	66695
gene-DEHA2G21054g	1063
gene-DEHA2G21076g	3764
gene-DEHA2G21098g	3913
gene-DEHA2G21120g	1986
gene-DEHA2G21142g	2458
gene-DEHA2G21164g	3801
gene-DEHA2G21186g	10061
gene-DEHA2G21208g	1746
gene-DEHA2G21230g	1863
gene-DEHA2G21252g	1164
gene-DEHA2G21274r	3
gene-DEHA2G21296g	4820
gene-DEHA2G21318g	4081
gene-DEHA2G21340g	5760
gene-DEHA2G21362g	5651
gene-DEHA2G21384g	3586
gene-DEHA2G21406g	3476
gene-DEHA2G21428g	1092
gene-DEHA2G21450g	2599
gene-DEHA2G21472g	57
gene-DEHA2G21494g	5118
gene-DEHA2G21516g	4300
gene-DEHA2G21538g	3996
gene-DEHA2G21560g	5324
gene-DEHA2G21582g	1804
gene-DEHA2G21604g	566
gene-DEHA2G21626g	7905
gene-DEHA2G21648g	4682
gene-DEHA2G21670g	3087
gene-DEHA2G21692g	450
gene-DEHA2G21714g	1290
gene-DEHA2G21736g	884
gene-DEHA2G21758g	663
gene-DEHA2G21780g	816
gene-DEHA2G21802g	2566
gene-DEHA2G21824g	4979
gene-DEHA2G21846g	4312
gene-DEHA2G21868g	4802
gene-DEHA2G21890g	1799
gene-DEHA2G21912g	843
gene-DEHA2G21934g	1420
gene-DEHA2G21956g	5013
gene-DEHA2G21978g	1971
gene-DEHA2G22000g	3928
gene-DEHA2G22022g	2762
gene-DEHA2G22044g	3022
gene-DEHA2G22066g	3710
gene-DEHA2G22088g	2073
gene-DEHA2G22110g	761
gene-DEHA2G22132g	6871
gene-DEHA2G22154g	6398
gene-DEHA2G22176g	6379
gene-DEHA2G22198g	5461
gene-DEHA2G22220r	1
gene-DEHA2G22242g	6918
gene-DEHA2G22264r	3
gene-DEHA2G22286g	10487
gene-DEHA2G22308g	4194
gene-DEHA2G22330g	96
gene-DEHA2G22352g	3998
gene-DEHA2G22374g	1868
gene-DEHA2G22396g	6038
gene-DEHA2G22418g	3406
gene-DEHA2G22440g	1812
gene-DEHA2G22462g	20
gene-DEHA2G22484g	6
gene-DEHA2G22506g	73
gene-DEHA2G22528g	1054
gene-DEHA2G22550g	8642
gene-DEHA2G22572g	4217
gene-DEHA2G22594g	3265
gene-DEHA2G22616g	393
gene-DEHA2G22638g	3152
gene-DEHA2G22660g	995
gene-DEHA2G22682g	5545
gene-DEHA2G22704g	1907
gene-DEHA2G22726g	6003
gene-DEHA2G22748g	33
gene-DEHA2G22770g	6330
gene-DEHA2G22792g	8275
gene-DEHA2G22814g	923
gene-DEHA2G22836g	587
gene-DEHA2G22858g	2873
gene-DEHA2G22880g	912
gene-DEHA2G22902g	1774
gene-DEHA2G22924g	1034
gene-DEHA2G22946g	796
gene-DEHA2G22968r	1
gene-DEHA2G22990g	16831
gene-DEHA2G23012r	3
gene-DEHA2G23034g	3105
gene-DEHA2G23056g	4023
gene-DEHA2G23078g	4524
gene-DEHA2G23100g	6428
gene-DEHA2G23122g	3433
gene-DEHA2G23144g	4788
gene-DEHA2G23166g	1646
gene-DEHA2G23188g	2112
gene-DEHA2G23210g	3398
gene-DEHA2G23232g	3400
gene-DEHA2G23254g	1364
gene-DEHA2G23276g	3829
gene-DEHA2G23298g	199
gene-DEHA2G23320r	0
gene-DEHA2G23342g	4
gene-DEHA2G23364g	11
gene-DEHA2G23386g	5846
gene-DEHA2G23408r	2
gene-DEHA2G23430g	3890
gene-DEHA2G23452g	9297
gene-DEHA2G23474g	3818
gene-DEHA2G23496g	14201
gene-DEHA2G23518g	2219
gene-DEHA2G23540g	2198
gene-DEHA2G23562g	14592
gene-DEHA2G23584g	11662
gene-DEHA2G23606g	2225
gene-DEHA2G23628g	5940
gene-DEHA2G23650g	7518
gene-DEHA2G23672g	1799
gene-DEHA2G23694g	2845
gene-DEHA2G23716g	3472
gene-DEHA2G23738g	4143
gene-DEHA2G23760g	494
gene-DEHA2G23782g	1814
gene-DEHA2G23804g	3188
gene-DEHA2G23826g	2473
gene-DEHA2G23848g	3078
gene-DEHA2G23870g	3738
gene-DEHA2G23892r	1
gene-DEHA2G23914g	17562
gene-DEHA2G23936g	5235
gene-DEHA2G23958g	5509
gene-DEHA2G23980g	1010
gene-DEHA2G24002g	2266
gene-DEHA2G24024g	533
gene-DEHA2G24046g	2954
gene-DEHA2G24068g	6920
gene-DEHA2G24090g	3535
gene-DEHA2G24112g	623
gene-DEHA2G24134g	7024
gene-DEHA2G24156g	14247
gene-DEHA2G24178g	2401
gene-DEHA2G24200g	8770
gene-DEHA2G24222r	0
gene-DEHA2G24244g	4812
gene-DEHA2G24266g	7788
gene-DEHA2G24288g	1819
gene-DEHA2G24310g	7564
gene-DEHA2G24332g	197
gene-DEHA2G24354g	6613
gene-DEHA2G24376g	6557
gene-DEHA2G24387g	9086
gene-DEHA2G24398g	3157
gene-DEHA2G24420g	8168
gene-DEHA2G24442g	1522
gene-DEHA2G24464g	6405
gene-DEHA2G24486g	6318
gene-DEHA2G24508g	106
gene-DEHA2G24530g	3241
gene-DEHA2G24552g	2119
gene-DEHA2G24574g	2200
gene-DEHA2G24596g	3352
gene-DEHA2G24618g	1435
gene-DEHA2G24640g	2952
gene-DEHA2G24662g	5108
gene-DEHA2G24684g	4501
gene-DEHA2G24706g	4305
gene-DEHA2G24728g	3670
gene-DEHA2G24750g	11300
gene-DEHA2G24772g	3210
gene-DEHA2G24794g	477
gene-DEHA2G24816g	195621
gene-DEHA2G24838g	4507
gene-DEHA2G24860g	2248
gene-DEHA2G24882g	569
gene-DEHA2G24904g	6410
gene-DEHA2G24926g	1023
gene-DEHA2G24948g	1146
gene-DEHA2G24970g	462
gene-DEHA2G24992g	33
gene-DEHA2G25014g	6267
gene-DEHA2G25036g	519
gene-DEHA2G25058g	8
gene-DEHA2G25080g	2
gene-DEHA2G25102g	11
gene-DEHA2G25124g	12
gene-LSU	514
rna-NC_010166.1:2480..2551	0
rna-NC_010166.1:3329..3399	0
rna-NC_010166.1:12797..12867	0
rna-NC_010166.1:13006..13077	2
rna-NC_010166.1:13228..13308	0
rna-NC_010166.1:13310..13381	0
rna-NC_010166.1:13444..13515	0
rna-NC_010166.1:14490..14560	0
rna-NC_010166.1:14558..14630	0
rna-NC_010166.1:14642..14714	0
rna-NC_010166.1:14714..14794	0
rna-NC_010166.1:14799..14870	0
rna-NC_010166.1:18498..18570	0
rna-NC_010166.1:18652..18722	0
rna-NC_010166.1:18772..18843	0
rna-NC_010166.1:18847..18917	0
rna-NC_010166.1:18922..18994	0
rna-NC_010166.1:18995..19066	0
rna-NC_010166.1:19069..19139	0
rna-NC_010166.1:19140..19223	1
rna-NC_010166.1:19228..19308	0
rna-NC_010166.1:25973..26055	0
rna-NC_010166.1:26058..26137	0
rna-NC_010166.1:27648..27719	0
rna-NC_010166.1:27763..27833	0
gene-SSU	232
